total_calendar_time,num_rework_cycles,prop_defects_caught_early,num_late_defects,handover_delay,condition,seed
96.02424196089754,1,1.0,0,0.0,plaintext,402212054
91.18394805638994,1,1.0,0,0.0,plaintext,888795242
116.00805275914753,1,1.0,0,0.0,plaintext,483888003
90.71841118001818,1,0.0,1,0.0,plaintext,489674273
83.40778913755364,0,0.0,0,3.406791936213379,plaintext,389942348
94.88868760919536,0,0.0,0,0.0,plaintext,937600568
138.20513306521582,2,0.5,1,0.0,plaintext,783418786
83.349107303589,0,0.0,0,0.0,plaintext,471916218
137.69913647009625,0,0.0,0,0.0,plaintext,776632305
157.5718782986829,0,0.0,0,0.0,plaintext,235764734
129.90320922700565,3,0.6666666666666666,1,0.0,plaintext,103658126
122.21670872826431,0,0.0,0,4.045684781253853,plaintext,374670870
126.37778069696857,0,0.0,0,6.628677640396571,plaintext,695052298
140.65443797746394,1,0.0,1,0.0,plaintext,257347746
98.34420929637005,0,0.0,0,0.0,plaintext,433076686
75.49099449237109,0,0.0,0,0.0,plaintext,406736251
98.74526425314025,1,0.0,1,0.0,plaintext,217772503
133.8663948167867,2,1.0,0,0.0,plaintext,207535514
96.21866731650745,3,0.3333333333333333,2,0.0,plaintext,618677316
144.01438916062858,3,0.6666666666666666,1,0.0,plaintext,616445536
118.63644424534083,0,0.0,0,0.0,plaintext,481768321
102.74595267692307,1,1.0,0,0.0,plaintext,192696041
115.32266031246651,0,0.0,0,0.0,plaintext,350899499
142.23024194136963,2,1.0,0,0.0,plaintext,559967936
127.10844603402904,1,1.0,0,0.0,plaintext,900300954
150.4210998909676,1,1.0,0,0.0,plaintext,914246328
145.52587623007685,2,0.5,1,0.0,plaintext,651842482
103.56668611986011,1,1.0,0,0.0,plaintext,851661885
122.8086082616739,1,0.0,1,3.2156429649448053,plaintext,512547061
154.06504222572835,2,0.0,2,0.0,plaintext,197335527
100.95850446799405,1,0.0,1,7.763293597318421,mixed,851852039
106.9702976437954,0,0.0,0,0.0,mixed,178934813
92.64476014322315,2,0.0,2,0.0,mixed,26417538
106.98896301283087,3,0.0,3,7.482817929657637,mixed,639913165
80.29228285193871,1,0.0,1,0.0,mixed,79828050
95.74688567256173,0,0.0,0,0.0,mixed,370500527
86.12157349526855,0,0.0,0,0.0,mixed,643451100
94.42611339499886,2,0.0,2,0.0,mixed,354917334
127.6466351282079,2,0.0,2,10.300271603849705,mixed,831061074
89.62003247447933,1,0.0,1,0.0,mixed,790518245
131.66738370696726,1,0.0,1,8.206540529728908,mixed,704427442
92.54724076868312,1,0.0,1,0.0,mixed,905143836
86.5508419890381,1,0.0,1,0.0,mixed,721208577
95.2751748496423,0,0.0,0,0.0,mixed,177353191
107.03950390589993,1,0.0,1,0.0,mixed,858454901
97.338404622729,0,0.0,0,0.0,mixed,652784802
88.51244527807833,0,0.0,0,0.0,mixed,98466697
73.95762586692372,0,0.0,0,0.0,mixed,298302767
99.65772370656893,0,0.0,0,0.0,mixed,165673505
105.34152525405817,1,0.0,1,0.0,mixed,966962200
123.36404595545972,1,0.0,1,0.0,mixed,727960016
145.14407212299807,2,0.5,1,0.0,mixed,919850160
97.9754316394733,1,1.0,0,0.0,mixed,282499140
97.19143635105229,1,0.0,1,0.0,mixed,635870804
122.41032827710416,3,0.0,3,0.0,mixed,604174196
102.77086241702438,2,0.5,1,0.0,mixed,752732096
133.45522418047855,2,0.0,2,10.518103740527843,mixed,118016265
105.9291778439884,1,1.0,0,0.0,mixed,515153696
88.96116766774547,0,0.0,0,0.0,mixed,644543242
127.77532462238872,1,1.0,0,0.0,mixed,825895258
107.1394343559866,1,0.0,1,0.0,mixed,656086509
119.88255275127291,2,0.5,1,0.0,mixed,448380545
95.5213895517164,2,0.0,2,0.0,mixed,460134393
108.5543040754261,1,0.0,1,0.0,mixed,338812453
96.28786222530259,1,1.0,0,0.0,mixed,157239618
110.47851531154352,1,0.0,1,7.870439494717347,mixed,277899215
74.87200364795123,0,0.0,0,7.3650436048285135,mixed,146127199
119.54209964552474,2,0.5,1,0.0,mixed,226333056
85.27105269243364,0,0.0,0,0.0,mixed,853797426
103.34542046464979,1,0.0,1,10.32185777796687,mixed,525816843
102.0692180856862,1,0.0,1,0.0,mixed,91600564
101.04235633825974,1,0.0,1,0.0,mixed,430912060
119.8384940375431,1,0.0,1,0.0,mixed,270785516
64.60338599649886,0,0.0,0,0.0,mixed,663180620
101.83710904104935,2,0.5,1,0.0,mixed,830299344
98.43945045436612,1,0.0,1,10.636464886994139,mixed,12840482
121.18150386562523,2,0.0,2,0.0,mixed,465818301
90.96028107292156,0,0.0,0,0.0,mixed,447701901
72.11305048657024,0,0.0,0,0.0,mixed,990701122
89.71266778411494,1,0.0,1,0.0,mixed,365180800
115.0485174666893,2,0.0,2,0.0,mixed,165218790
98.31670776791452,2,0.5,1,0.0,mixed,195397599
115.75204168228971,0,0.0,0,10.009023870815867,mixed,477551855
107.34219771107898,1,0.0,1,0.0,mixed,594865870
103.97841169190782,0,0.0,0,10.10187233639063,mixed,326566333
85.78903538063871,0,0.0,0,0.0,mixed,435313155
111.01118324850569,3,0.3333333333333333,2,9.8921351893079,mixed,663280011
84.26593463272737,1,0.0,1,0.0,mixed,299991503
88.57625609906358,1,0.0,1,0.0,mixed,935244700
76.21784972633897,0,0.0,0,0.0,mixed,874624056
129.15238820778924,2,0.0,2,0.0,mixed,956986510
105.58747875064097,3,0.3333333333333333,2,0.0,mixed,797462315
98.2736479921561,1,0.0,1,0.0,mixed,528718741
86.58674178255339,1,0.0,1,0.0,mixed,606709676
165.2928498980725,3,0.6666666666666666,1,9.92530629110568,mixed,206695213
111.09281302766944,1,1.0,0,0.0,mixed,345100578
87.23684487949907,2,0.0,2,7.540705944587094,mixed,463146014
127.23949395361055,0,0.0,0,17.117046414841205,mixed,946819790
90.33408986069469,1,0.0,1,0.0,mixed,794777847
109.19538221126709,1,0.0,1,0.0,mixed,563377374
120.59489999478956,2,0.5,1,8.36577890833337,mixed,595057515
83.30959816102161,1,0.0,1,0.0,mixed,432762739
79.21350552054889,0,0.0,0,0.0,mixed,419448251
113.3294460520345,2,0.0,2,0.0,mixed,900449598
100.71192406894573,1,0.0,1,0.0,mixed,4144258
113.16506429502324,0,0.0,0,9.790148482471949,mixed,319341803
90.17853409565922,0,0.0,0,0.0,mixed,408366689
125.08971468609617,2,1.0,0,0.0,mixed,411896741
140.9470050101073,3,0.3333333333333333,2,7.5247931914781,mixed,313820327
94.73062982850008,0,0.0,0,0.0,mixed,78354526
111.34186975271572,1,0.0,1,0.0,mixed,261553046
107.84245472197885,2,0.5,1,0.0,mixed,105724288
91.14549367452584,1,0.0,1,0.0,mixed,700840889
97.264448673462,0,0.0,0,0.0,mixed,227891978
98.80451655284696,1,0.0,1,0.0,mixed,540060430
95.0691539940572,1,0.0,1,0.0,mixed,493110322
138.1108366022437,2,0.0,2,10.73363797286611,mixed,472761521
94.81213731941381,1,0.0,1,8.40259738149626,mixed,580028452
98.42164309144403,1,0.0,1,10.77093312407635,mixed,626646424
119.15853837912903,2,0.5,1,0.0,mixed,188906364
93.5994559807794,0,0.0,0,8.253783615011097,mixed,155028874
91.90249544409852,0,0.0,0,0.0,mixed,731240658
103.77505503114071,2,0.0,2,0.0,mixed,972641812
111.6354112921933,0,0.0,0,0.0,mixed,548483064
99.2878356443269,1,0.0,1,0.0,mixed,450799639
117.39406270132147,2,0.0,2,0.0,mixed,621503259
102.09845179462474,1,0.0,1,0.0,mixed,34648357
85.18636312412696,3,0.0,3,0.0,mixed,372144316
84.8073432341022,0,0.0,0,8.314916329908145,mixed,358750330
109.90996208580648,1,0.0,1,0.0,mixed,420193259
105.93457032062102,2,1.0,0,0.0,mixed,743970309
120.90597307663896,1,1.0,0,0.0,mixed,494829677
114.40875732798114,0,0.0,0,19.462234057361457,mixed,855780258
124.4705037482096,2,0.0,2,0.0,mixed,469970912
105.38117007918375,1,0.0,1,7.956771623854876,mixed,33987495
116.94161883035724,2,0.5,1,0.0,mixed,675639222
116.48721224854366,3,0.3333333333333333,2,0.0,mixed,798068555
155.62790923169393,1,1.0,0,7.920920321528278,mixed,577177504
90.67849485949051,1,0.0,1,0.0,mixed,937534414
112.93248086606287,4,0.25,3,0.0,mixed,416270642
129.87824127268001,4,0.25,3,0.0,mixed,797115652
121.06546652686598,2,0.5,1,8.8213429711383,mixed,1802353
141.05240318766465,1,0.0,1,0.0,mixed,38979478
152.8614113039971,1,1.0,0,0.0,mixed,794031060
94.1494744598194,0,0.0,0,0.0,mixed,519384220
126.10985256645503,2,0.5,1,0.0,mixed,752719568
119.90511015937751,1,1.0,0,10.353452350353704,mixed,326544663
93.16847146883147,1,0.0,1,0.0,mixed,727025185
98.58948120103847,2,0.0,2,0.0,mixed,499955022
110.86722796484041,2,0.5,1,0.0,mixed,303575916
102.49250541368966,2,0.0,2,0.0,mixed,93445933
138.86172694975107,2,0.5,1,9.078227954584271,mixed,174661985
84.37970667023163,1,0.0,1,0.0,mixed,904704072
82.97221867047124,2,0.0,2,0.0,mixed,443818046
95.73757180915172,1,0.0,1,0.0,mixed,989736167
143.83692666659715,3,0.6666666666666666,1,0.0,mixed,352875339
102.4068839664812,2,0.0,2,7.763910137882222,mixed,58735217
115.57970173694046,1,0.0,1,0.0,mixed,256210521
90.86245827654926,0,0.0,0,0.0,mixed,358231218
77.75866080438068,0,0.0,0,0.0,mixed,701011156
99.96120509507654,2,0.0,2,0.0,mixed,730064577
101.26862859677708,2,0.0,2,10.534649036845078,mixed,736963250
100.18815852331599,0,0.0,0,8.341126163618492,mixed,380010776
122.4344721617557,3,0.0,3,0.0,mixed,567049758
96.16115330071364,1,0.0,1,0.0,mixed,606302239
88.13660558116712,2,0.0,2,0.0,mixed,416570962
88.77873760444707,1,0.0,1,0.0,mixed,190204762
85.66111975126962,0,0.0,0,7.402595787645342,mixed,774212157
89.26810132796828,1,0.0,1,0.0,mixed,520756343
133.82110160413737,2,0.0,2,0.0,mixed,958464400
107.31903618025416,2,0.0,2,10.632204860740208,mixed,946104438
106.31404118494557,2,0.0,2,8.086204899417949,mixed,888395426
95.06285600924055,0,0.0,0,0.0,mixed,960759022
102.53884079296165,1,0.0,1,8.925841604492298,mixed,620935464
131.62521432087348,2,0.0,2,0.0,mixed,298238390
96.79593809488887,0,0.0,0,0.0,mixed,160274312
99.2626422708712,1,0.0,1,0.0,mixed,105219006
120.49348863892304,1,0.0,1,0.0,mixed,947062083
130.87891457301347,3,0.3333333333333333,2,0.0,mixed,270331381
99.91646776016458,2,0.0,2,0.0,mixed,23632428
119.44676682211667,4,0.0,4,0.0,mixed,297709456
108.53522705872314,2,0.0,2,0.0,mixed,979380884
111.23785259994462,3,0.6666666666666666,1,0.0,mixed,281613492
117.63009896868061,1,1.0,0,9.3503764463666,mixed,102110446
124.61736845667953,1,1.0,0,0.0,mixed,671825981
121.76470872789204,1,1.0,0,0.0,mixed,59724038
102.88931164500244,1,0.0,1,9.461007586334652,mixed,86137688
95.96743541375359,2,0.5,1,0.0,mixed,92888548
95.51077761022543,0,0.0,0,0.0,mixed,360115504
98.14592339086349,1,0.0,1,0.0,mixed,12857887
111.6127276215193,2,0.0,2,8.642154587467902,mixed,850592294
96.92027177080811,2,0.0,2,0.0,mixed,604315746
82.91943948155183,0,0.0,0,0.0,mixed,933376854
110.62885639032353,2,0.5,1,0.0,mixed,491483332
116.13990246970621,2,0.5,1,0.0,mixed,556126833
106.84607307547654,0,0.0,0,0.0,mixed,601382121
92.52013720783096,1,1.0,0,0.0,mixed,466027100
127.28450694316328,1,1.0,0,0.0,mixed,564023863
167.96301229741633,1,1.0,0,0.0,mixed,572447778
131.94533973035038,3,0.3333333333333333,2,0.0,mixed,890459108
122.85255321595659,3,0.3333333333333333,2,9.063814595774652,mixed,918396857
114.32186645470769,1,0.0,1,7.273292637208252,mixed,172461396
82.23554379603387,2,0.0,2,0.0,mixed,255029669
108.72640649270527,1,1.0,0,0.0,mixed,942120869
92.17552589139882,1,0.0,1,0.0,mixed,244768250
109.49186520397475,1,0.0,1,0.0,mixed,787726626
96.65932152428252,1,0.0,1,0.0,mixed,583088375
89.31719706190447,1,0.0,1,7.860991329912155,mixed,639026252
80.71824423255661,1,1.0,0,0.0,mixed,77551482
119.15108488403283,4,0.0,4,0.0,mixed,659607267
89.57688663147457,1,0.0,1,0.0,mixed,69501320
138.89633244569373,1,1.0,0,8.506633070801483,mixed,546060229
99.80673162079601,0,0.0,0,0.0,mixed,787049330
92.5711923330305,0,0.0,0,0.0,mixed,917263299
100.20515761555285,0,0.0,0,0.0,mixed,989700665
90.11802852996682,1,0.0,1,0.0,mixed,233263205
97.51446590003427,2,0.5,1,0.0,mixed,767638912
71.38377701672809,0,0.0,0,0.0,mixed,599315992
82.96005862338467,0,0.0,0,0.0,mixed,733644002
122.60615403226122,1,1.0,0,10.655742656117102,mixed,814243061
84.9307796560572,2,0.0,2,0.0,mixed,474239616
110.9488166578252,1,0.0,1,0.0,mixed,134761451
91.94822332295098,2,0.0,2,0.0,mixed,788729358
96.39774384096086,0,0.0,0,0.0,mixed,615508274
137.1150157882569,2,0.5,1,9.791865323557913,mixed,133536672
117.27893024359753,2,0.0,2,0.0,mixed,402833475
104.99103398898544,1,1.0,0,7.94577365899748,mixed,145173711
107.55070924315355,1,0.0,1,0.0,mixed,766036341
99.5325340304624,1,0.0,1,0.0,mixed,334772570
106.43952660924592,2,0.0,2,0.0,mixed,67714360
96.87535558885894,3,0.0,3,0.0,mixed,284386355
111.79738194659359,0,0.0,0,0.0,mixed,606814380
110.55863395828187,2,0.5,1,9.23429518910595,mixed,591171255
107.02484936258283,1,0.0,1,10.761936116105929,mixed,857078689
123.59405520879088,0,0.0,0,0.0,mixed,360983802
86.74569811243038,1,1.0,0,8.590817902194921,mixed,628347862
142.49514294030445,2,0.5,1,9.348780577106627,mixed,944879565
76.58569546646805,0,0.0,0,0.0,mixed,321337695
109.95772507962616,2,0.0,2,9.209345588687595,mixed,655796055
91.61558720170437,0,0.0,0,0.0,mixed,600597782
132.37175700377242,2,0.0,2,0.0,mixed,338152842
78.37510654526977,0,0.0,0,0.0,mixed,562785032
101.93569844518944,2,0.0,2,0.0,mixed,668592788
104.51256977089254,1,0.0,1,0.0,mixed,818315231
151.3295096237425,3,0.0,3,10.700584538988007,mixed,128344401
117.4577193098089,1,1.0,0,0.0,mixed,471357154
95.916714739263,1,0.0,1,0.0,mixed,279991744
93.91044918530636,1,0.0,1,0.0,mixed,333911339
83.73499069877954,0,0.0,0,0.0,mixed,32718378
152.43720610635648,3,0.3333333333333333,2,0.0,mixed,83909388
86.77113743856707,1,0.0,1,0.0,mixed,926249126
104.73259316142372,2,0.5,1,0.0,mixed,554769619
96.50636308906272,0,0.0,0,8.940352158098099,mixed,421327229
76.365539393963,1,0.0,1,0.0,mixed,231698221
89.34646551713658,0,0.0,0,0.0,mixed,939112195
97.95787013501199,1,1.0,0,0.0,mixed,516082587
120.47021268724,2,0.5,1,7.238851679896757,mixed,985842813
117.57929091545692,1,0.0,1,0.0,mixed,659569532
95.66122201671045,1,0.0,1,0.0,mixed,993393960
72.33995981920008,0,0.0,0,0.0,mixed,881186179
93.85495644527681,0,0.0,0,0.0,mixed,742352529
100.27282090864448,2,0.5,1,0.0,mixed,355061014
91.12649130226887,1,0.0,1,7.861435001876668,mixed,777492507
111.1815972232538,2,0.0,2,0.0,mixed,318678966
98.95530294654768,0,0.0,0,9.481556170979395,mixed,859439759
130.44007092794666,2,0.0,2,0.0,mixed,313666741
97.56782816520725,1,0.0,1,0.0,mixed,77503574
110.21249760137384,0,0.0,0,7.945326886793936,mixed,117849644
89.987570132975,0,0.0,0,0.0,mixed,454193382
102.53961842705945,2,0.0,2,0.0,mixed,663183364
110.0172395125813,1,0.0,1,0.0,mixed,289387627
108.24000802635058,0,0.0,0,0.0,mixed,819654581
142.02420511345133,2,0.5,1,0.0,mixed,255567374
94.86364612325994,0,0.0,0,10.516821177417853,mixed,473004860
98.94113904112578,2,0.0,2,0.0,mixed,335941520
116.79999802979366,2,0.0,2,0.0,mixed,558297396
117.88151455936426,1,0.0,1,0.0,mixed,189042956
111.89175181255708,2,0.0,2,0.0,mixed,958480113
99.71070786202493,1,0.0,1,0.0,mixed,698915171
128.43795986341325,2,0.0,2,0.0,mixed,530731704
70.28128141302028,0,0.0,0,0.0,mixed,745034886
114.8188293580765,3,0.3333333333333333,2,0.0,mixed,468672314
130.3261137917634,1,1.0,0,0.0,mixed,889498357
106.16092039296215,3,0.3333333333333333,2,0.0,mixed,66290785
77.2055450775898,0,0.0,0,0.0,mixed,215790576
77.71843431442979,1,0.0,1,0.0,mixed,456595267
114.3343241571194,4,0.0,4,0.0,mixed,650166058
118.62448032073627,2,0.5,1,0.0,mixed,706958379
83.58163449791505,0,0.0,0,0.0,mixed,717394505
101.70452076739367,3,0.0,3,7.551339242666292,mixed,940330025
90.73095439531029,2,0.0,2,0.0,mixed,842227929
110.33564979657872,2,0.0,2,0.0,mixed,915640202
96.36416998412975,1,0.0,1,0.0,mixed,343785545
135.47262708335762,3,0.0,3,0.0,mixed,695484551
116.41094232607011,1,1.0,0,7.493392563668995,mixed,688794705
84.57754655402076,1,0.0,1,0.0,mixed,604780055
107.34024234920139,1,0.0,1,0.0,mixed,604400605
115.80274981088506,2,0.5,1,0.0,mixed,525097820
115.38990894082129,1,1.0,0,0.0,mixed,409361033
90.87083292309083,1,0.0,1,9.096495193028915,mixed,136892015
104.40770037484853,1,1.0,0,0.0,mixed,2609861
80.56867720235883,2,0.0,2,0.0,mixed,353048433
133.38481989209455,3,0.0,3,0.0,mixed,372253948
107.90822081927719,1,1.0,0,0.0,mixed,242373430
102.12878366900921,1,1.0,0,7.483086750780011,mixed,216523501
107.88459454987535,2,0.0,2,0.0,mixed,44272061
90.25829986315883,1,0.0,1,0.0,mixed,113637993
106.42750345461721,2,0.0,2,0.0,mixed,657541784
141.07473230990632,3,0.3333333333333333,2,9.951657672748864,mixed,367679424
104.58270806140284,2,0.0,2,0.0,mixed,619368292
70.2668901944989,1,0.0,1,0.0,mixed,100980791
103.67004786841089,1,0.0,1,0.0,mixed,762919191
98.59872808477104,1,0.0,1,10.044263625147973,mixed,267198931
126.80027420282013,2,1.0,0,0.0,mixed,59043888
97.32561501627076,1,0.0,1,0.0,mixed,914456122
93.90223351365574,3,0.0,3,0.0,mixed,359572506
85.26278391235124,1,0.0,1,9.896506659085878,mixed,318782081
111.20771327069102,2,0.0,2,0.0,mixed,47933151
72.62353586493474,1,0.0,1,0.0,mixed,585889514
75.22437862325538,1,0.0,1,0.0,mixed,279246365
102.61299963304104,0,0.0,0,0.0,mixed,238744779
100.7984275116867,1,0.0,1,0.0,mixed,676131161
99.79860312102957,1,0.0,1,0.0,mixed,667979924
112.62883237124953,2,0.0,2,8.617189223894883,mixed,146168435
109.39684912270984,1,0.0,1,10.455965182961918,mixed,127656387
125.61172331249053,2,0.5,1,7.904808549058899,mixed,242223027
116.55731366273203,0,0.0,0,0.0,mixed,789809383
86.89382673418562,0,0.0,0,0.0,mixed,266543385
108.85902309221214,2,0.0,2,0.0,mixed,422946044
98.59441336486918,0,0.0,0,0.0,mixed,128398003
89.69242690817902,0,0.0,0,0.0,mixed,666474314
126.23545753979265,1,1.0,0,7.344446423508106,mixed,758249565
103.58236822875497,2,0.0,2,0.0,mixed,865808947
112.58202163225917,3,0.0,3,7.532414680081751,mixed,554282538
86.21719308625465,1,0.0,1,0.0,mixed,277094637
82.01497423060087,1,0.0,1,0.0,mixed,438145010
81.79616820005947,0,0.0,0,0.0,mixed,156084984
109.20130697336046,2,0.5,1,0.0,mixed,240626041
107.97519264122035,2,0.0,2,8.091088916253286,mixed,481141784
144.20468185423775,2,0.5,1,0.0,mixed,781365893
77.62203964784722,0,0.0,0,0.0,mixed,258869164
70.14273337345473,0,0.0,0,0.0,mixed,365285056
111.05907694315222,0,0.0,0,7.687746082660667,mixed,43090690
104.29658033567209,1,0.0,1,0.0,mixed,546299589
98.79149324152775,3,0.0,3,0.0,mixed,965369269
105.34144667785152,1,0.0,1,0.0,mixed,575339609
103.95048606950405,1,0.0,1,0.0,mixed,30464807
126.11488887274561,1,1.0,0,0.0,mixed,573825298
112.77897279229155,1,0.0,1,0.0,mixed,120469077
105.13262641873422,2,0.5,1,0.0,mixed,692140600
120.30937223028056,0,0.0,0,0.0,mixed,465812530
97.63835888276235,1,0.0,1,0.0,mixed,363446559
89.75262567460175,0,0.0,0,0.0,mixed,207854941
99.70761150050059,1,0.0,1,9.473655072854989,mixed,176010608
98.37556033074796,1,0.0,1,0.0,mixed,335135037
97.2218460342197,0,0.0,0,0.0,mixed,450026130
120.97156625542172,2,0.0,2,0.0,mixed,567565241
107.5516859653055,1,0.0,1,0.0,mixed,957841952
105.94781571759056,1,1.0,0,0.0,mixed,32461195
103.44574349576897,0,0.0,0,9.559700453459985,mixed,936312224
96.32868020366318,0,0.0,0,0.0,mixed,561291305
92.45397026519105,1,0.0,1,0.0,mixed,73895975
136.1104875450714,2,0.5,1,9.017006651710627,mixed,866883193
91.42106179095283,1,0.0,1,0.0,mixed,288175715
88.08142542609934,1,1.0,0,8.036780500522722,mixed,300725834
107.83503384840806,1,0.0,1,0.0,mixed,811432872
97.02956453167761,1,0.0,1,0.0,mixed,918603757
106.22322716061865,3,0.0,3,8.755147482455065,mixed,296347217
80.22762874554756,1,0.0,1,0.0,mixed,475227154
123.18382803898366,1,1.0,0,9.063766702145726,mixed,717834357
120.70540565063574,3,0.3333333333333333,2,0.0,mixed,180250601
106.60754412145882,0,0.0,0,10.573944552410836,mixed,718793204
98.8883326301926,2,0.0,2,0.0,mixed,225146044
85.07931497275986,1,0.0,1,0.0,mixed,850551259
93.73864047389019,1,0.0,1,0.0,mixed,133403813
125.2610331793454,1,0.0,1,0.0,mixed,979625848
110.01045632024163,2,0.0,2,0.0,mixed,720780836
85.94493186465249,1,0.0,1,0.0,mixed,275480852
107.79042841812627,2,0.5,1,0.0,mixed,806677493
88.67440553050818,1,0.0,1,0.0,mixed,628308458
134.43377374932496,2,0.5,1,9.510611749365435,mixed,476001666
101.36616778621293,1,0.0,1,0.0,mixed,739260795
103.93127379627157,1,0.0,1,8.537982050048788,mixed,689375080
115.78346449784316,1,0.0,1,0.0,mixed,79629337
97.70355376553482,0,0.0,0,0.0,mixed,229615853
96.11343626571043,2,0.0,2,0.0,mixed,662961337
129.19383597864552,2,0.5,1,8.62869640155664,mixed,405512373
128.3056511126011,4,0.0,4,7.4967521267404,mixed,321515515
96.9159742562359,1,0.0,1,0.0,mixed,545213097
124.19478061706963,1,0.0,1,0.0,mixed,161469042
110.56112018937228,2,0.5,1,0.0,mixed,982462924
84.38404463061634,1,1.0,0,0.0,mixed,549471557
85.38593207291603,0,0.0,0,0.0,mixed,6994517
82.91545244719634,0,0.0,0,0.0,mixed,461883597
70.39604938221903,0,0.0,0,0.0,mixed,743939776
124.95689543885754,1,0.0,1,9.61826491155164,mixed,577079832
109.40270657005678,1,1.0,0,0.0,mixed,509541480
97.90615103051945,1,0.0,1,0.0,mixed,641917590
100.91409349100567,1,0.0,1,0.0,mixed,25373458
117.57796812254821,1,0.0,1,7.997311582696495,mixed,498668861
102.73957552349694,1,1.0,0,0.0,mixed,402353800
93.02931838689427,1,0.0,1,9.459905791669703,mixed,905150707
90.16870995603028,0,0.0,0,0.0,mixed,583419921
89.61908715347776,0,0.0,0,0.0,mixed,177914198
90.258225745189,0,0.0,0,0.0,mixed,853393274
119.8489551617887,2,0.5,1,8.032075822520246,mixed,288791648
92.779957154986,1,1.0,0,0.0,mixed,995912217
117.35110419214107,1,0.0,1,0.0,mixed,356221640
154.81801624080788,3,0.3333333333333333,2,9.222712654636025,mixed,848264512
88.09480958629783,2,0.0,2,0.0,mixed,774382019
118.00090753452403,0,0.0,0,10.082971208332278,mixed,722460629
109.43478467900913,1,0.0,1,0.0,mixed,652098116
116.20936973859753,1,0.0,1,0.0,mixed,22446694
107.19160061517103,1,0.0,1,7.910199509614131,mixed,873279578
70.73867130610175,0,0.0,0,0.0,mixed,744441890
126.93287172908661,1,1.0,0,0.0,mixed,462178737
124.54543018166119,1,0.0,1,0.0,mixed,771537037
134.08475774238858,2,0.0,2,10.72727497182581,mixed,656792184
115.58050145927493,3,0.0,3,10.239653986223548,mixed,770241465
102.76319025147085,2,0.0,2,0.0,mixed,533307186
79.87761714657991,0,0.0,0,0.0,mixed,78372904
103.94998497146074,1,0.0,1,9.33992093469643,mixed,407970176
88.900109580683,1,0.0,1,8.397065253745907,mixed,212139148
83.00503801117526,0,0.0,0,0.0,mixed,862679769
87.48166241628638,1,0.0,1,0.0,mixed,895385026
87.24455094720275,0,0.0,0,0.0,mixed,202911662
110.65632535576587,3,0.0,3,0.0,mixed,879432059
85.56061534087506,0,0.0,0,0.0,mixed,329515457
114.29296594906945,2,0.0,2,0.0,mixed,205572657
152.02942641467152,3,0.3333333333333333,2,10.384187224383357,mixed,272175275
106.04304688930209,0,0.0,0,7.334490317057251,mixed,551375658
121.21375026023924,1,1.0,0,0.0,mixed,239506277
131.6985734515385,0,0.0,0,0.0,mixed,262683258
101.64596426222641,1,0.0,1,0.0,mixed,699362893
89.33924212420524,0,0.0,0,0.0,mixed,416284771
110.63268671044793,0,0.0,0,0.0,mixed,697350621
103.95272610991289,2,0.0,2,0.0,mixed,97566853
115.1210867721612,1,1.0,0,7.404222044562125,mixed,281760236
102.03468117507924,1,0.0,1,0.0,mixed,361983309
81.2949444377426,1,0.0,1,0.0,mixed,270680901
96.7604693795459,1,1.0,0,0.0,mixed,395582323
93.21155356387624,1,0.0,1,8.681903461940234,mixed,919130490
87.85144914795917,0,0.0,0,0.0,mixed,460020802
83.51306419736297,1,0.0,1,0.0,mixed,587970216
86.90591350121396,0,0.0,0,0.0,mixed,789388735
110.52761188209195,3,0.0,3,8.222523726013836,mixed,177516493
122.72742354921809,1,1.0,0,0.0,mixed,427564542
112.19912298559527,2,0.0,2,0.0,mixed,621604685
92.54375537847085,0,0.0,0,0.0,mixed,119632138
112.84171342098712,1,0.0,1,0.0,mixed,637360117
95.85384396206226,0,0.0,0,10.593689790718614,mixed,924219468
106.01969448296452,3,0.0,3,0.0,mixed,532447849
100.61751426958568,1,0.0,1,0.0,mixed,898454082
106.81760438972078,1,1.0,0,8.400138583212831,mixed,420992707
82.32534836370824,0,0.0,0,0.0,mixed,400275625
93.16753165014997,2,0.0,2,8.893771325291183,mixed,310793011
85.79967732500185,1,1.0,0,0.0,mixed,520172336
109.17968313407003,1,1.0,0,0.0,mixed,574999508
104.09250288326403,2,0.0,2,9.115513734010777,mixed,105606615
93.41581124559053,2,0.5,1,0.0,mixed,975832013
97.0695397841406,1,0.0,1,0.0,mixed,153115960
84.4953386484062,0,0.0,0,0.0,mixed,552986964
86.37001070416775,0,0.0,0,0.0,mixed,310472492
102.04289425288874,0,0.0,0,0.0,mixed,887012146
115.4419329520093,1,0.0,1,0.0,mixed,644052865
96.79723426957078,1,0.0,1,0.0,mixed,27308656
138.71551714535346,2,1.0,0,7.533267512513301,mixed,203097402
72.59876276220498,1,0.0,1,0.0,mixed,864767979
88.60331644262459,0,0.0,0,0.0,mixed,550911423
117.658832608934,1,0.0,1,0.0,mixed,569472896
120.5596209496537,0,0.0,0,0.0,mixed,646677453
104.11063900293988,3,0.0,3,7.896189005622592,mixed,487558078
107.01096274726791,2,0.0,2,0.0,mixed,510849687
72.49829165100742,0,0.0,0,0.0,mixed,368804288
93.45260623807017,0,0.0,0,9.686351219138697,mixed,490531181
114.15324624099767,0,0.0,0,0.0,mixed,295265712
102.62301901008894,2,0.0,2,0.0,mixed,747828922
86.88184731379732,0,0.0,0,0.0,mixed,678829796
